Season,DayNum,T2_TeamID,T2_Score,T1_TeamID,T1_Score,NumOT,T2_FGM,T2_FGA,T2_FGM3,T2_FGA3,T2_FTM,T2_FTA,T2_OR,T2_DR,T2_Ast,T2_TO,T2_Stl,T2_Blk,T2_PF,T1_FGM,T1_FGA,T1_FGM3,T1_FGA3,T1_FTM,T1_FTA,T1_OR,T1_DR,T1_Ast,T1_TO,T1_Stl,T1_Blk,T1_PF,PointDiff,Label,T1_seed,T2_seed,Seed_diff
2012,137,1387,61,1272,54,0,21.0,46.0,5.0,13.0,14.0,18.0,8.0,26.0,7.0,17.0,6.0,1.0,12.0,21.0,54.0,2.0,15.0,10.0,17.0,10.0,19.0,4.0,11.0,8.0,3.0,17.0,-7,0,8,9,1
2012,137,1462,67,1323,63,0,22.0,44.0,5.0,10.0,18.0,27.0,10.0,20.0,11.0,10.0,6.0,1.0,14.0,25.0,49.0,9.0,21.0,4.0,9.0,6.0,15.0,19.0,11.0,6.0,1.0,16.0,-4,0,7,10,3
2012,138,1124,80,1160,63,0,28.0,64.0,11.0,20.0,13.0,18.0,17.0,24.0,15.0,11.0,9.0,4.0,12.0,23.0,51.0,5.0,15.0,12.0,18.0,7.0,21.0,13.0,13.0,6.0,3.0,16.0,-17,0,11,3,-8
2012,138,1231,63,1433,61,0,24.0,46.0,6.0,13.0,9.0,11.0,8.0,28.0,13.0,22.0,6.0,2.0,13.0,23.0,57.0,9.0,30.0,6.0,13.0,8.0,15.0,8.0,11.0,10.0,3.0,16.0,-2,0,12,4,-8
2012,138,1246,87,1235,71,0,31.0,56.0,10.0,20.0,15.0,22.0,12.0,28.0,19.0,11.0,2.0,5.0,19.0,25.0,61.0,3.0,22.0,18.0,25.0,12.0,19.0,7.0,7.0,6.0,2.0,18.0,-16,0,8,1,-7
2012,138,1257,59,1307,56,0,22.0,48.0,7.0,15.0,8.0,12.0,7.0,18.0,9.0,11.0,9.0,5.0,14.0,23.0,58.0,5.0,23.0,5.0,8.0,17.0,19.0,13.0,13.0,5.0,2.0,12.0,-3,0,5,4,-1
2012,138,1266,62,1293,53,0,21.0,55.0,4.0,15.0,16.0,21.0,5.0,31.0,11.0,12.0,7.0,4.0,11.0,20.0,64.0,4.0,21.0,9.0,10.0,13.0,30.0,7.0,16.0,6.0,4.0,18.0,-9,0,6,3,-3
2012,138,1326,73,1211,66,0,25.0,53.0,9.0,24.0,14.0,18.0,9.0,22.0,13.0,11.0,6.0,4.0,17.0,22.0,56.0,8.0,23.0,14.0,19.0,13.0,21.0,14.0,9.0,3.0,1.0,19.0,-7,0,7,2,-5
2012,138,1393,75,1243,59,0,23.0,45.0,6.0,9.0,23.0,29.0,9.0,23.0,13.0,14.0,6.0,8.0,18.0,21.0,67.0,4.0,17.0,13.0,19.0,25.0,16.0,8.0,14.0,5.0,0.0,20.0,-16,0,8,1,-7
2012,138,1458,60,1435,57,0,23.0,55.0,10.0,33.0,4.0,8.0,10.0,20.0,13.0,8.0,4.0,1.0,16.0,20.0,46.0,5.0,19.0,12.0,16.0,9.0,26.0,8.0,12.0,4.0,3.0,17.0,-3,0,5,4,-1
2012,139,1153,62,1199,56,0,19.0,50.0,5.0,15.0,19.0,23.0,10.0,23.0,13.0,15.0,13.0,5.0,18.0,19.0,50.0,6.0,17.0,12.0,15.0,10.0,21.0,11.0,17.0,5.0,8.0,20.0,-6,0,3,6,3
2012,139,1196,84,1313,50,0,28.0,53.0,10.0,28.0,18.0,25.0,13.0,35.0,13.0,13.0,4.0,4.0,12.0,18.0,66.0,4.0,24.0,10.0,13.0,14.0,17.0,9.0,8.0,3.0,3.0,21.0,-34,0,15,7,-8
2012,139,1242,63,1345,60,0,21.0,62.0,6.0,24.0,15.0,23.0,21.0,23.0,10.0,7.0,6.0,4.0,18.0,20.0,50.0,8.0,18.0,12.0,19.0,12.0,24.0,11.0,10.0,3.0,1.0,16.0,-3,0,10,2,-8
2012,139,1277,65,1387,61,0,25.0,46.0,4.0,10.0,11.0,17.0,5.0,27.0,12.0,11.0,2.0,1.0,19.0,18.0,51.0,7.0,25.0,18.0,23.0,8.0,20.0,9.0,6.0,5.0,1.0,16.0,-4,0,9,1,-8
2012,139,1301,66,1207,63,0,20.0,54.0,7.0,15.0,19.0,31.0,17.0,24.0,11.0,10.0,4.0,3.0,14.0,21.0,51.0,8.0,25.0,13.0,17.0,8.0,25.0,13.0,12.0,5.0,4.0,23.0,-3,0,3,11,8
2012,139,1314,87,1166,73,0,33.0,65.0,8.0,16.0,13.0,19.0,11.0,33.0,16.0,9.0,4.0,9.0,8.0,28.0,68.0,8.0,20.0,9.0,12.0,9.0,26.0,11.0,9.0,7.0,3.0,18.0,-14,0,8,1,-7
2012,139,1325,62,1378,56,0,17.0,43.0,9.0,18.0,19.0,25.0,7.0,18.0,10.0,9.0,9.0,1.0,19.0,20.0,46.0,2.0,15.0,14.0,19.0,10.0,23.0,10.0,10.0,5.0,6.0,16.0,-6,0,12,13,1
2012,139,1462,70,1250,58,0,24.0,54.0,7.0,15.0,15.0,21.0,12.0,31.0,8.0,14.0,2.0,6.0,15.0,21.0,64.0,3.0,22.0,13.0,20.0,15.0,21.0,4.0,8.0,6.0,5.0,20.0,-12,0,15,10,-5
2012,143,1196,68,1266,58,0,24.0,59.0,7.0,27.0,13.0,15.0,10.0,32.0,15.0,11.0,5.0,9.0,15.0,20.0,65.0,6.0,21.0,12.0,18.0,15.0,26.0,11.0,9.0,8.0,3.0,17.0,-10,0,3,7,4
2012,143,1257,57,1277,44,0,21.0,55.0,9.0,23.0,6.0,11.0,11.0,28.0,15.0,10.0,9.0,7.0,11.0,14.0,49.0,5.0,21.0,11.0,12.0,8.0,28.0,12.0,15.0,8.0,7.0,15.0,-13,0,1,4,3
2012,143,1326,81,1153,66,0,27.0,56.0,8.0,17.0,19.0,27.0,12.0,23.0,14.0,11.0,13.0,1.0,11.0,26.0,56.0,9.0,23.0,5.0,8.0,8.0,21.0,8.0,18.0,5.0,5.0,21.0,-15,0,6,2,-4
2012,143,1393,64,1458,63,0,27.0,49.0,5.0,9.0,5.0,9.0,7.0,19.0,5.0,6.0,4.0,1.0,13.0,21.0,49.0,14.0,27.0,7.0,12.0,8.0,17.0,15.0,6.0,2.0,2.0,12.0,-1,0,4,1,-3
2012,144,1124,75,1462,70,0,29.0,57.0,5.0,15.0,12.0,14.0,10.0,25.0,21.0,13.0,7.0,3.0,17.0,24.0,56.0,3.0,15.0,19.0,24.0,11.0,18.0,10.0,10.0,7.0,4.0,15.0,-5,0,10,3,-7
2012,144,1242,60,1301,57,0,24.0,64.0,1.0,14.0,11.0,20.0,20.0,30.0,13.0,14.0,9.0,11.0,14.0,19.0,67.0,6.0,21.0,13.0,17.0,21.0,26.0,10.0,14.0,7.0,6.0,17.0,-3,0,11,2,-9
2012,144,1246,102,1231,90,0,31.0,64.0,5.0,10.0,35.0,37.0,15.0,24.0,12.0,6.0,3.0,4.0,18.0,36.0,69.0,5.0,18.0,13.0,17.0,12.0,19.0,16.0,8.0,3.0,2.0,27.0,-12,0,4,1,-3
2012,144,1314,73,1325,65,1,23.11111111111111,57.77777777777778,6.222222222222222,19.55555555555556,12.444444444444445,21.33333333333333,19.55555555555556,36.44444444444444,16.0,21.33333333333333,3.555555555555556,7.111111111111111,11.555555555555555,20.444444444444443,63.11111111111112,10.666666666666666,28.444444444444443,6.222222222222222,7.111111111111111,6.222222222222222,20.444444444444443,15.11111111111111,11.555555555555555,11.555555555555555,2.6666666666666665,19.55555555555556,-8,0,13,1,-12
2012,145,1257,72,1196,68,0,27.0,60.0,6.0,16.0,12.0,15.0,8.0,22.0,11.0,6.0,6.0,3.0,21.0,24.0,48.0,8.0,20.0,12.0,18.0,6.0,26.0,17.0,14.0,4.0,3.0,15.0,-4,0,7,4,-3
2012,145,1326,77,1393,70,0,21.0,51.0,4.0,13.0,31.0,42.0,14.0,25.0,10.0,12.0,4.0,3.0,20.0,22.0,53.0,6.0,16.0,20.0,25.0,8.0,18.0,9.0,12.0,6.0,7.0,29.0,-7,0,1,2,1
2012,146,1242,80,1314,67,0,29.0,63.0,4.0,14.0,18.0,24.0,11.0,30.0,14.0,8.0,9.0,3.0,16.0,28.0,64.0,2.0,17.0,9.0,12.0,8.0,27.0,18.0,10.0,5.0,6.0,17.0,-13,0,1,2,1
2012,146,1246,82,1124,70,0,24.0,45.0,4.0,9.0,30.0,44.0,8.0,24.0,15.0,13.0,9.0,9.0,19.0,25.0,64.0,4.0,14.0,16.0,19.0,16.0,18.0,15.0,14.0,5.0,5.0,32.0,-12,0,3,1,-2
2012,152,1242,64,1326,62,0,25.0,56.0,3.0,11.0,11.0,14.0,12.0,30.0,14.0,17.0,5.0,8.0,15.0,20.0,59.0,8.0,22.0,14.0,15.0,10.0,20.0,11.0,12.0,7.0,7.0,17.0,-2,0,2,2,0
2012,152,1246,69,1257,61,0,28.0,49.0,2.0,7.0,11.0,20.0,6.0,27.0,9.0,14.0,7.0,7.0,14.0,24.0,69.0,4.0,11.0,9.0,13.0,19.0,21.0,7.0,12.0,5.0,4.0,16.0,-8,0,4,1,-3
2012,154,1246,67,1242,59,0,23.0,56.0,6.0,14.0,15.0,21.0,12.0,31.0,12.0,11.0,4.0,11.0,15.0,22.0,62.0,5.0,11.0,10.0,15.0,11.0,24.0,9.0,9.0,6.0,5.0,16.0,-8,0,2,1,-1
2013,134,1299,73,1251,72,0,27.0,52.0,8.0,18.0,11.0,19.0,6.0,27.0,10.0,8.0,6.0,4.0,19.0,23.0,54.0,10.0,23.0,16.0,18.0,6.0,24.0,15.0,10.0,4.0,3.0,17.0,-1,0,16,16,0
2013,134,1388,67,1292,54,0,21.0,46.0,8.0,14.0,17.0,25.0,8.0,25.0,9.0,7.0,3.0,0.0,15.0,22.0,52.0,4.0,12.0,6.0,7.0,6.0,22.0,14.0,9.0,4.0,3.0,20.0,-13,0,11,11,0
2013,135,1241,68,1254,55,0,26.0,56.0,8.0,23.0,8.0,12.0,14.0,25.0,17.0,11.0,3.0,10.0,16.0,21.0,59.0,3.0,16.0,10.0,14.0,16.0,19.0,11.0,11.0,7.0,1.0,12.0,-13,0,16,16,0
2013,135,1247,80,1129,71,0,31.0,49.0,11.0,21.0,7.0,12.0,3.0,19.0,16.0,10.0,4.0,1.0,16.0,26.0,53.0,7.0,18.0,12.0,18.0,11.0,18.0,14.0,10.0,3.0,1.0,13.0,-9,0,13,13,0
2013,136,1112,81,1125,64,0,29.0,51.0,9.0,17.0,14.0,20.0,12.0,32.0,13.0,16.0,2.0,5.0,21.0,20.0,51.0,8.0,27.0,16.0,23.0,4.0,14.0,7.0,8.0,7.0,0.0,20.0,-17,0,11,6,-5
2013,136,1139,68,1137,56,0,20.0,55.0,3.0,17.0,25.0,28.0,10.0,31.0,8.0,5.0,6.0,3.0,12.0,23.0,62.0,5.0,16.0,5.0,8.0,9.0,28.0,13.0,9.0,0.0,4.0,20.0,-12,0,11,6,-5
2013,136,1143,64,1424,61,0,26.0,59.0,5.0,11.0,7.0,16.0,8.0,33.0,18.0,11.0,7.0,5.0,19.0,19.0,59.0,6.0,20.0,17.0,26.0,12.0,30.0,11.0,12.0,3.0,6.0,20.0,-3,0,5,12,7
2013,136,1161,84,1281,72,0,25.0,51.0,7.0,14.0,27.0,33.0,12.0,30.0,10.0,14.0,1.0,3.0,17.0,24.0,57.0,7.0,23.0,17.0,19.0,3.0,16.0,13.0,5.0,6.0,3.0,24.0,-12,0,9,8,-1
2013,136,1211,64,1380,58,0,23.0,55.0,8.0,20.0,10.0,15.0,11.0,29.0,14.0,10.0,6.0,0.0,16.0,18.0,46.0,10.0,23.0,12.0,18.0,3.0,24.0,10.0,10.0,4.0,8.0,12.0,-6,0,16,1,-15
2013,136,1217,68,1307,62,0,22.0,42.0,8.0,18.0,16.0,20.0,3.0,23.0,11.0,13.0,3.0,3.0,20.0,21.0,56.0,3.0,14.0,17.0,24.0,16.0,18.0,8.0,11.0,12.0,1.0,17.0,-6,0,3,14,11
2013,136,1257,79,1299,48,0,31.0,54.0,4.0,16.0,13.0,22.0,12.0,19.0,14.0,16.0,20.0,2.0,13.0,17.0,41.0,6.0,16.0,8.0,10.0,5.0,15.0,7.0,27.0,8.0,0.0,18.0,-31,0,16,1,-15
2013,136,1266,59,1172,58,0,20.0,58.0,4.0,15.0,15.0,19.0,17.0,24.0,5.0,9.0,5.0,4.0,20.0,19.0,46.0,6.0,17.0,14.0,22.0,7.0,22.0,12.0,11.0,2.0,4.0,17.0,-1,0,14,3,-11
2013,136,1272,54,1388,52,0,20.0,49.0,5.0,15.0,9.0,18.0,10.0,25.0,12.0,15.0,9.0,12.0,18.0,19.0,58.0,3.0,15.0,11.0,14.0,15.0,24.0,9.0,13.0,4.0,0.0,19.0,-2,0,11,6,-5
2013,136,1276,71,1355,56,0,28.0,55.0,9.0,20.0,6.0,9.0,8.0,21.0,12.0,9.0,6.0,3.0,8.0,23.0,52.0,4.0,19.0,6.0,8.0,8.0,21.0,13.0,12.0,3.0,0.0,10.0,-15,0,13,4,-9
2013,136,1277,65,1434,54,0,26.0,58.0,6.0,15.0,7.0,11.0,20.0,29.0,16.0,17.0,6.0,3.0,16.0,19.0,54.0,7.0,25.0,9.0,14.0,8.0,15.0,10.0,7.0,12.0,5.0,12.0,-11,0,14,3,-11
2013,136,1332,68,1329,55,0,23.0,59.0,8.0,22.0,14.0,21.0,14.0,30.0,12.0,18.0,8.0,3.0,19.0,21.0,52.0,5.0,17.0,8.0,15.0,6.0,26.0,12.0,14.0,8.0,3.0,23.0,-13,0,5,12,7
2013,136,1387,64,1308,44,0,25.0,54.0,4.0,11.0,10.0,14.0,10.0,23.0,17.0,10.0,10.0,3.0,15.0,17.0,61.0,2.0,16.0,8.0,13.0,21.0,21.0,10.0,16.0,9.0,7.0,12.0,-20,0,13,4,-9
2013,136,1393,81,1285,34,0,27.0,52.0,5.0,11.0,22.0,31.0,8.0,32.0,21.0,8.0,12.0,5.0,8.0,11.0,54.0,4.0,31.0,8.0,12.0,11.0,22.0,5.0,17.0,5.0,6.0,22.0,-47,0,13,4,-9
2013,136,1433,88,1103,42,0,35.0,65.0,8.0,16.0,10.0,14.0,13.0,23.0,15.0,7.0,11.0,0.0,17.0,15.0,43.0,1.0,13.0,11.0,19.0,9.0,20.0,5.0,22.0,2.0,6.0,12.0,-46,0,12,5,-7
2013,136,1455,73,1338,55,0,19.0,49.0,2.0,20.0,33.0,41.0,11.0,26.0,11.0,11.0,10.0,1.0,20.0,19.0,54.0,1.0,17.0,16.0,20.0,11.0,21.0,8.0,15.0,5.0,5.0,27.0,-18,0,8,9,1
2013,137,1166,67,1153,63,0,19.0,42.0,7.0,15.0,22.0,25.0,7.0,25.0,16.0,16.0,2.0,2.0,11.0,27.0,64.0,5.0,20.0,4.0,9.0,14.0,17.0,12.0,9.0,9.0,4.0,21.0,-4,0,10,7,-3
2013,137,1181,73,1107,61,0,27.0,46.0,4.0,11.0,15.0,21.0,5.0,23.0,17.0,11.0,9.0,3.0,18.0,19.0,52.0,9.0,15.0,14.0,16.0,10.0,16.0,14.0,13.0,7.0,2.0,19.0,-12,0,15,2,-13
2013,137,1195,78,1207,68,0,21.0,49.0,6.0,15.0,30.0,44.0,7.0,32.0,15.0,13.0,5.0,3.0,18.0,24.0,64.0,7.0,27.0,13.0,20.0,11.0,28.0,15.0,14.0,6.0,4.0,33.0,-10,0,2,15,13
2013,137,1196,79,1322,47,0,29.0,61.0,7.0,21.0,14.0,23.0,16.0,27.0,13.0,8.0,10.0,2.0,12.0,18.0,50.0,3.0,16.0,8.0,11.0,6.0,20.0,9.0,15.0,2.0,3.0,19.0,-32,0,14,3,-11
2013,137,1228,57,1160,49,0,16.0,52.0,8.0,31.0,17.0,24.0,11.0,26.0,10.0,12.0,8.0,4.0,12.0,17.0,51.0,5.0,19.0,10.0,13.0,8.0,28.0,7.0,15.0,5.0,5.0,20.0,-8,0,10,7,-3
2013,137,1231,83,1241,62,0,29.0,55.0,9.0,23.0,16.0,21.0,12.0,26.0,17.0,9.0,3.0,3.0,8.0,26.0,62.0,8.0,20.0,2.0,4.0,11.0,17.0,7.0,10.0,1.0,3.0,21.0,-21,0,16,1,-15
2013,137,1235,76,1323,58,0,29.0,59.0,9.0,21.0,9.0,12.0,5.0,22.0,19.0,6.0,4.0,1.0,13.0,22.0,51.0,4.0,17.0,10.0,13.0,9.0,26.0,9.0,17.0,2.0,2.0,11.0,-18,0,7,10,3
2013,137,1242,64,1443,57,0,20.0,42.0,0.0,6.0,24.0,30.0,4.0,31.0,11.0,17.0,4.0,9.0,15.0,21.0,66.0,3.0,20.0,12.0,18.0,18.0,23.0,8.0,10.0,9.0,0.0,24.0,-7,0,16,1,-15
2013,137,1247,63,1243,61,0,21.0,49.0,7.0,18.0,14.0,16.0,8.0,22.0,12.0,8.0,4.0,5.0,13.0,24.0,57.0,4.0,13.0,9.0,17.0,15.0,21.0,12.0,9.0,6.0,7.0,14.0,-2,0,4,13,9
2013,137,1274,78,1334,49,0,24.0,52.0,12.0,22.0,18.0,21.0,10.0,31.0,12.0,11.0,7.0,4.0,14.0,18.0,54.0,9.0,26.0,4.0,11.0,10.0,18.0,9.0,14.0,2.0,1.0,16.0,-29,0,15,2,-13
2013,137,1278,83,1417,63,0,31.0,61.0,9.0,16.0,12.0,19.0,11.0,25.0,19.0,11.0,7.0,3.0,19.0,20.0,63.0,4.0,22.0,19.0,25.0,19.0,23.0,10.0,15.0,5.0,2.0,19.0,-20,0,6,11,5
2013,137,1279,57,1458,46,0,22.0,57.0,3.0,15.0,10.0,16.0,12.0,31.0,8.0,10.0,6.0,6.0,12.0,15.0,59.0,7.0,30.0,9.0,13.0,15.0,25.0,10.0,11.0,7.0,7.0,16.0,-11,0,5,12,7
2013,137,1314,78,1437,71,0,24.0,49.0,11.0,21.0,19.0,27.0,6.0,22.0,18.0,17.0,10.0,2.0,14.0,27.0,61.0,4.0,21.0,13.0,19.0,15.0,22.0,6.0,16.0,9.0,2.0,22.0,-7,0,9,8,-1
2013,137,1326,95,1233,70,0,34.0,71.0,7.0,15.0,20.0,25.0,13.0,31.0,25.0,10.0,8.0,7.0,17.0,23.0,65.0,6.0,28.0,18.0,21.0,14.0,26.0,13.0,19.0,4.0,2.0,18.0,-25,0,15,2,-13
2013,137,1361,70,1328,55,0,24.0,56.0,6.0,15.0,16.0,17.0,11.0,29.0,15.0,11.0,5.0,3.0,11.0,23.0,58.0,5.0,21.0,4.0,8.0,8.0,21.0,10.0,9.0,6.0,2.0,20.0,-15,0,10,7,-3
2013,137,1396,76,1301,72,0,24.0,50.0,7.0,18.0,21.0,33.0,4.0,20.0,13.0,5.0,5.0,4.0,15.0,29.0,52.0,4.0,13.0,10.0,16.0,7.0,27.0,14.0,13.0,3.0,2.0,24.0,-4,0,8,9,1
2013,138,1112,74,1217,51,0,27.0,49.0,9.0,15.0,11.0,16.0,3.0,36.0,13.0,12.0,4.0,2.0,20.0,16.0,58.0,5.0,18.0,14.0,19.0,11.0,22.0,12.0,8.0,7.0,1.0,14.0,-23,0,14,6,-8
2013,138,1257,82,1161,56,0,31.0,55.0,5.0,9.0,15.0,18.0,10.0,19.0,14.0,9.0,11.0,2.0,24.0,19.0,40.0,5.0,12.0,13.0,21.0,7.0,17.0,4.0,20.0,0.0,4.0,19.0,-26,0,8,1,-7
2013,138,1266,74,1139,72,0,23.0,54.0,5.0,12.0,23.0,27.0,14.0,21.0,9.0,15.0,9.0,4.0,17.0,24.0,56.0,11.0,24.0,13.0,19.0,12.0,21.0,13.0,15.0,7.0,8.0,20.0,-2,0,6,3,-3
2013,138,1276,78,1433,53,0,31.0,60.0,6.0,20.0,10.0,11.0,12.0,29.0,17.0,12.0,7.0,0.0,7.0,23.0,58.0,3.0,16.0,4.0,6.0,7.0,17.0,6.0,11.0,9.0,2.0,14.0,-25,0,5,4,-1
2013,138,1277,70,1272,48,0,26.0,52.0,4.0,16.0,14.0,22.0,14.0,35.0,14.0,18.0,10.0,7.0,14.0,19.0,64.0,5.0,23.0,5.0,10.0,11.0,18.0,8.0,11.0,7.0,5.0,18.0,-22,0,6,3,-3
2013,138,1332,74,1387,57,0,28.0,53.0,8.0,11.0,10.0,16.0,9.0,29.0,18.0,18.0,10.0,4.0,19.0,20.0,53.0,3.0,21.0,14.0,22.0,6.0,21.0,11.0,12.0,10.0,2.0,15.0,-17,0,4,12,8
2013,138,1393,66,1143,60,0,18.0,46.0,4.0,10.0,26.0,41.0,14.0,23.0,7.0,15.0,10.0,3.0,16.0,22.0,56.0,4.0,21.0,12.0,19.0,13.0,21.0,14.0,17.0,6.0,2.0,24.0,-6,0,12,4,-8
2013,138,1455,76,1211,70,0,25.0,50.0,14.0,28.0,12.0,18.0,10.0,20.0,16.0,15.0,8.0,6.0,22.0,21.0,59.0,8.0,23.0,20.0,29.0,21.0,18.0,13.0,13.0,8.0,2.0,17.0,-6,0,1,9,8
2013,139,1181,66,1166,50,0,19.0,49.0,7.0,20.0,21.0,28.0,7.0,31.0,9.0,9.0,7.0,4.0,20.0,16.0,53.0,2.0,19.0,16.0,18.0,7.0,26.0,9.0,10.0,2.0,2.0,26.0,-16,0,7,2,-5
2013,139,1195,81,1361,71,0,33.0,59.0,7.0,18.0,8.0,12.0,9.0,22.0,21.0,13.0,13.0,5.0,13.0,27.0,61.0,8.0,23.0,9.0,13.0,14.0,20.0,16.0,17.0,10.0,6.0,11.0,-10,0,7,15,8
2013,139,1196,78,1278,64,0,21.0,37.0,10.0,20.0,26.0,36.0,6.0,20.0,13.0,14.0,7.0,3.0,18.0,20.0,50.0,8.0,18.0,16.0,22.0,13.0,16.0,11.0,14.0,4.0,1.0,25.0,-14,0,11,3,-8
2013,139,1231,58,1396,52,0,19.0,45.0,4.0,13.0,16.0,20.0,4.0,28.0,9.0,12.0,0.0,2.0,8.0,21.0,62.0,3.0,24.0,7.0,8.0,14.0,21.0,8.0,10.0,5.0,4.0,18.0,-6,0,9,1,-8
2013,139,1242,70,1314,58,0,24.0,55.0,5.0,14.0,17.0,21.0,15.0,35.0,11.0,22.0,7.0,5.0,11.0,22.0,73.0,6.0,21.0,8.0,10.0,16.0,20.0,10.0,11.0,15.0,1.0,20.0,-12,0,8,1,-7
2013,139,1247,76,1279,74,0,27.0,55.0,9.0,23.0,13.0,18.0,9.0,21.0,14.0,12.0,8.0,4.0,19.0,30.0,63.0,4.0,19.0,10.0,21.0,18.0,22.0,14.0,13.0,5.0,4.0,18.0,-2,0,12,13,1
2013,139,1274,63,1228,59,0,22.0,55.0,9.0,25.0,10.0,15.0,13.0,22.0,12.0,6.0,4.0,2.0,10.0,23.0,61.0,7.0,27.0,6.0,7.0,16.0,22.0,7.0,8.0,2.0,3.0,17.0,-4,0,7,2,-5
2013,139,1326,78,1235,75,0,25.0,49.0,9.0,18.0,19.0,26.0,3.0,19.0,12.0,9.0,7.0,2.0,20.0,23.0,52.0,12.0,25.0,17.0,23.0,12.0,24.0,14.0,16.0,4.0,0.0,20.0,-3,0,10,2,-8
2013,143,1266,71,1274,61,0,27.0,50.0,3.0,6.0,14.0,19.0,10.0,26.0,14.0,11.0,3.0,3.0,11.0,22.0,63.0,8.0,26.0,9.0,12.0,15.0,16.0,12.0,8.0,3.0,3.0,15.0,-10,0,2,3,1
2013,143,1326,73,1112,70,0,22.0,52.0,7.0,13.0,22.0,26.0,11.0,21.0,9.0,8.0,4.0,3.0,18.0,23.0,52.0,6.0,18.0,18.0,20.0,9.0,21.0,7.0,11.0,6.0,2.0,20.0,-3,0,6,2,-4
2013,143,1393,61,1231,50,0,21.0,48.0,4.0,10.0,15.0,20.0,7.0,25.0,4.0,14.0,11.0,11.0,17.0,16.0,47.0,3.0,15.0,15.0,24.0,11.0,23.0,8.0,18.0,6.0,2.0,18.0,-11,0,1,4,3
2013,143,1455,72,1247,58,0,30.0,67.0,5.0,12.0,7.0,9.0,17.0,30.0,12.0,8.0,4.0,8.0,13.0,20.0,56.0,7.0,18.0,11.0,16.0,9.0,20.0,8.0,9.0,5.0,2.0,13.0,-14,0,13,9,-4
2013,144,1181,71,1277,61,0,20.0,49.0,7.0,18.0,24.0,26.0,5.0,24.0,8.0,8.0,3.0,5.0,17.0,20.0,50.0,3.0,12.0,18.0,24.0,8.0,25.0,6.0,11.0,6.0,4.0,24.0,-10,0,3,2,-1
2013,144,1196,62,1195,50,0,22.0,57.0,4.0,15.0,14.0,23.0,15.0,20.0,12.0,10.0,11.0,3.0,11.0,20.0,44.0,4.0,11.0,6.0,11.0,6.0,22.0,11.0,20.0,7.0,3.0,20.0,-12,0,15,3,-12
2013,144,1257,77,1332,69,0,28.0,52.0,4.0,13.0,17.0,26.0,9.0,25.0,10.0,13.0,7.0,5.0,19.0,27.0,61.0,5.0,14.0,10.0,17.0,12.0,23.0,12.0,12.0,7.0,3.0,22.0,-8,0,12,1,-11
2013,144,1276,87,1242,85,1,31.11111111111111,63.11111111111112,7.111111111111111,20.444444444444443,8.0,15.11111111111111,12.444444444444445,21.33333333333333,16.0,8.88888888888889,6.222222222222222,0.8888888888888888,10.666666666666666,32.0,58.66666666666666,5.333333333333333,14.22222222222222,6.222222222222222,8.88888888888889,6.222222222222222,24.88888888888889,18.666666666666668,11.555555555555555,4.444444444444445,7.111111111111111,15.11111111111111,-2,0,1,4,3
2013,145,1393,55,1266,39,0,19.0,50.0,5.0,17.0,12.0,19.0,11.0,26.0,8.0,6.0,9.0,8.0,11.0,12.0,53.0,3.0,25.0,12.0,16.0,19.0,25.0,10.0,13.0,5.0,6.0,16.0,-16,0,3,4,1
2013,145,1455,70,1326,66,0,22.0,59.0,8.0,20.0,18.0,23.0,13.0,27.0,9.0,12.0,8.0,9.0,23.0,19.0,61.0,5.0,25.0,23.0,29.0,11.0,26.0,7.0,9.0,5.0,8.0,22.0,-4,0,2,9,7
2013,146,1257,85,1181,63,0,29.0,55.0,2.0,13.0,25.0,36.0,11.0,26.0,8.0,8.0,10.0,9.0,23.0,19.0,52.0,4.0,16.0,21.0,28.0,11.0,20.0,11.0,12.0,4.0,2.0,23.0,-22,0,2,1,-1
2013,146,1276,79,1196,59,0,30.0,65.0,10.0,19.0,9.0,13.0,9.0,26.0,18.0,11.0,13.0,5.0,13.0,23.0,56.0,2.0,10.0,11.0,17.0,9.0,27.0,13.0,15.0,7.0,3.0,11.0,-20,0,3,4,1
2013,152,1257,72,1455,68,0,22.0,49.0,9.0,25.0,19.0,29.0,11.0,22.0,10.0,9.0,8.0,3.0,23.0,22.0,54.0,6.0,20.0,18.0,24.0,14.0,22.0,13.0,11.0,5.0,1.0,20.0,-4,0,9,1,-8
2013,152,1276,61,1393,56,0,21.0,53.0,8.0,24.0,11.0,20.0,13.0,24.0,17.0,10.0,5.0,3.0,11.0,23.0,55.0,3.0,14.0,7.0,11.0,10.0,23.0,13.0,10.0,7.0,4.0,19.0,-5,0,4,4,0
2013,154,1257,82,1276,76,0,28.0,61.0,8.0,16.0,18.0,23.0,15.0,17.0,18.0,9.0,9.0,3.0,22.0,25.0,48.0,8.0,18.0,18.0,25.0,8.0,19.0,12.0,12.0,3.0,2.0,15.0,-6,0,4,1,-3
2014,134,1107,71,1291,64,0,27.0,47.0,2.0,9.0,15.0,19.0,6.0,36.0,12.0,14.0,3.0,1.0,13.0,22.0,60.0,12.0,37.0,8.0,12.0,6.0,17.0,13.0,4.0,3.0,1.0,16.0,-7,0,16,16,0
2014,134,1301,74,1462,59,0,29.0,53.0,4.0,14.0,12.0,16.0,6.0,23.0,16.0,9.0,4.0,9.0,14.0,23.0,55.0,2.0,14.0,11.0,16.0,11.0,20.0,7.0,13.0,3.0,0.0,17.0,-15,0,12,12,0
